Date,Open,High,Low,Close,Adj Close,Volume
1/6/2017,116.779999,118.160004,116.470001,117.910004,114.327484,31751900
1/9/2017,117.949997,119.43,117.940002,118.989998,115.374664,33561900
1/10/2017,118.769997,119.379997,118.300003,119.110001,115.49102,24462100
1/11/2017,118.739998,119.93,118.599998,119.75,116.111588,27588600
1/12/2017,118.900002,119.300003,118.209999,119.25,115.626762,27086200
1/13/2017,119.110001,119.620003,118.809998,119.040001,115.423149,26111900
1/17/2017,118.339996,120.239998,118.220001,120,116.353989,34439800
1/18/2017,120,120.5,119.709999,119.989998,116.344284,23713000
1/19/2017,119.400002,120.089996,119.370003,119.779999,116.140671,25597300
1/20/2017,120.449997,120.449997,119.730003,120,116.353989,32597900
1/23/2017,120,120.809998,119.769997,120.080002,116.431549,22050200
1/24/2017,119.550003,120.099998,119.5,119.970001,116.324898,23211000
1/25/2017,120.419998,122.099998,120.279999,121.879997,118.176857,32377600
1/26/2017,121.669998,122.440002,121.599998,121.940002,118.235039,26337600
1/27/2017,122.139999,122.349998,121.599998,121.949997,118.244728,20562900
1/30/2017,120.93,121.629997,120.660004,121.629997,117.934456,30377500
1/31/2017,121.150002,121.389999,120.620003,121.349998,117.662964,49201000
2/1/2017,127.029999,130.490005,127.010002,128.75,124.838135,111985000
2/2/2017,127.980003,129.389999,127.779999,128.529999,124.624809,33710400
2/3/2017,128.309998,129.190002,128.160004,129.080002,125.158096,24507300
2/6/2017,129.130005,130.5,128.899994,130.289993,126.331337,26845900
2/7/2017,130.539993,132.089996,130.449997,131.529999,127.533661,38183800
2/8/2017,131.350006,132.220001,131.220001,132.039993,128.028152,23004100
2/9/2017,131.649994,132.449997,131.119995,132.419998,128.953293,28349900
2/10/2017,132.460007,132.940002,132.050003,132.119995,128.661148,20065500
2/13/2017,133.080002,133.820007,132.75,133.289993,129.800522,23035400
2/14/2017,133.470001,135.089996,133.25,135.020004,131.485214,33226200
2/15/2017,135.520004,136.270004,134.619995,135.509995,131.962387,35623100
2/16/2017,135.669998,135.899994,134.839996,135.350006,131.806595,22584600
2/17/2017,135.100006,135.830002,135.100006,135.720001,132.166916,22198200
2/21/2017,136.229996,136.75,135.979996,136.699997,133.121246,24507200
2/22/2017,136.429993,137.119995,136.110001,137.110001,133.520508,20836900
2/23/2017,137.380005,137.479996,136.300003,136.529999,132.955688,20788200
2/24/2017,135.910004,136.660004,135.279999,136.660004,133.082306,21776600
2/27/2017,137.139999,137.440002,136.279999,136.929993,133.345215,20257400
2/28/2017,137.080002,137.440002,136.699997,136.990005,133.403656,23482900
3/1/2017,137.889999,140.149994,137.600006,139.789993,136.130341,36414600
3/2/2017,140,140.279999,138.759995,138.960007,135.322083,26211000
3/3/2017,138.779999,139.830002,138.589996,139.779999,136.120605,21108100
3/6/2017,139.369995,139.770004,138.600006,139.339996,135.692108,21750000
3/7/2017,139.059998,139.979996,138.789993,139.520004,135.867416,17446300
3/8/2017,138.949997,139.800003,138.820007,139,135.361053,18707200
3/9/2017,138.740005,138.789993,137.050003,138.679993,135.049393,22155900
3/10/2017,139.25,139.360001,138.639999,139.139999,135.49736,19612800
3/13/2017,138.850006,139.429993,138.820007,139.199997,135.555786,17421700
3/14/2017,139.300003,139.649994,138.839996,138.990005,135.351273,15309100
3/15/2017,139.410004,140.75,139.029999,140.460007,136.782822,25691800
3/16/2017,140.720001,141.020004,140.259995,140.690002,137.006775,19232000
3/17/2017,141,141,139.889999,139.990005,136.325134,43885000
3/20/2017,140.399994,141.5,140.229996,141.460007,137.756653,21542000
3/21/2017,142.110001,142.800003,139.729996,139.839996,136.179031,39529900
3/22/2017,139.850006,141.600006,139.759995,141.419998,137.717682,25860200
3/23/2017,141.259995,141.580002,140.610001,140.919998,137.230774,20346300
3/24/2017,141.5,141.740005,140.350006,140.639999,136.958115,22395600
3/27/2017,139.389999,141.220001,138.619995,140.880005,137.191849,23575100
3/28/2017,140.910004,144.039993,140.619995,143.800003,140.03537,33374800
3/29/2017,143.679993,144.490005,143.190002,144.119995,140.347,29190000
3/30/2017,144.190002,144.5,143.5,143.929993,140.161972,21207300
3/31/2017,143.720001,144.270004,143.009995,143.660004,139.899048,19661700
4/3/2017,143.710007,144.119995,143.050003,143.699997,139.938004,19985700
4/4/2017,143.25,144.889999,143.169998,144.770004,140.97998,19891400
4/5/2017,144.220001,145.460007,143.809998,144.020004,140.249619,27717900
4/6/2017,144.289993,144.520004,143.449997,143.660004,139.899048,21149000
4/7/2017,143.729996,144.179993,143.270004,143.339996,139.587402,16672200
4/10/2017,143.600006,143.880005,142.899994,143.169998,139.42186,18933400
4/11/2017,142.940002,143.350006,140.059998,141.630005,137.922195,30379400
4/12/2017,141.600006,142.149994,141.009995,141.800003,138.087708,20350000
4/13/2017,141.910004,142.380005,141.050003,141.050003,137.357361,17822900
4/17/2017,141.479996,141.880005,140.869995,141.830002,138.116943,16582100
4/18/2017,141.410004,142.039993,141.110001,141.199997,137.503418,14697500
4/19/2017,141.880005,142,140.449997,140.679993,136.997055,17328400
4/20/2017,141.220001,142.919998,141.160004,142.440002,138.710983,23319600
4/21/2017,142.440002,142.679993,141.850006,142.270004,138.545441,17320900
4/24/2017,143.5,143.949997,143.179993,143.639999,139.879547,17134300
4/25/2017,143.910004,144.899994,143.869995,144.529999,140.746262,18871500
4/26/2017,144.470001,144.600006,143.380005,143.679993,139.918503,20041200
4/27/2017,143.919998,144.160004,143.309998,143.789993,140.025604,14246300
4/28/2017,144.089996,144.300003,143.270004,143.649994,139.889297,20860400
5/1/2017,145.100006,147.199997,144.960007,146.580002,142.742584,33602900
5/2/2017,147.539993,148.089996,146.839996,147.509995,143.648239,45352200
5/3/2017,145.589996,147.490005,144.270004,147.059998,143.210037,45697000
5/4/2017,146.520004,147.139999,145.809998,146.529999,142.693909,23371900
5/5/2017,146.759995,148.979996,146.759995,148.960007,145.060272,27327700
5/8/2017,149.029999,153.699997,149.029999,153.009995,149.004242,48752400
5/9/2017,153.869995,154.880005,153.449997,153.990005,149.958603,39130400
5/10/2017,153.630005,153.940002,152.110001,153.259995,149.247681,25805700
5/11/2017,152.449997,154.070007,152.309998,153.949997,150.538452,27255100
5/12/2017,154.699997,156.419998,154.669998,156.100006,152.640808,32527000
5/15/2017,156.009995,156.649994,155.050003,155.699997,152.24968,26009700
5/16/2017,155.940002,156.059998,154.720001,155.470001,152.02478,20048500
5/17/2017,153.600006,154.570007,149.710007,150.25,146.920456,50767700
5/18/2017,151.270004,153.339996,151.130005,152.539993,149.159698,33568200
5/19/2017,153.380005,153.979996,152.630005,153.059998,149.668167,26960800
5/22/2017,154,154.580002,152.910004,153.990005,150.577576,22966400
5/23/2017,154.899994,154.899994,153.309998,153.800003,150.391785,19918900
5/24/2017,153.839996,154.169998,152.669998,153.339996,149.941971,19178000
5/25/2017,153.729996,154.350006,153.029999,153.869995,150.460205,19235600
5/26/2017,154,154.240005,153.309998,153.610001,150.205994,21927600
5/30/2017,153.419998,154.429993,153.330002,153.669998,150.264664,20126900
5/31/2017,153.970001,154.169998,152.380005,152.759995,149.374802,24451200
6/1/2017,153.169998,153.330002,152.220001,153.179993,149.785507,16404100
6/2/2017,153.580002,155.449997,152.889999,155.449997,152.005219,27770700
6/5/2017,154.339996,154.449997,153.460007,153.929993,150.51889,25331700
6/6/2017,153.899994,155.809998,153.779999,154.449997,151.027374,26624900
6/7/2017,155.020004,155.979996,154.479996,155.369995,151.926987,21069600
6/8/2017,155.25,155.539993,154.399994,154.990005,151.55542,21250800
6/9/2017,155.190002,155.190002,146.020004,148.979996,145.678589,64882700
6/12/2017,145.740005,146.089996,142.509995,145.419998,142.197479,72307300
6/13/2017,147.160004,147.449997,145.149994,146.589996,143.341537,34165400
6/14/2017,147.5,147.5,143.839996,145.160004,141.943237,31531200
6/15/2017,143.320007,144.479996,142.210007,144.289993,141.092514,32165400
6/16/2017,143.779999,144.5,142.199997,142.270004,139.117294,50361100
6/19/2017,143.660004,146.740005,143.660004,146.339996,143.097107,32541400
6/20/2017,146.869995,146.869995,144.940002,145.009995,141.79657,24900100
6/21/2017,145.520004,146.070007,144.610001,145.869995,142.637497,21265800
6/22/2017,145.770004,146.699997,145.119995,145.630005,142.402832,19106300
6/23/2017,145.130005,147.160004,145.110001,146.279999,143.038422,35439400
6/26/2017,147.169998,148.279999,145.380005,145.820007,142.588638,25692400
6/27/2017,145.009995,146.160004,143.619995,143.729996,140.544937,24761900
6/28/2017,144.490005,146.110001,143.160004,145.830002,142.598404,22082400
6/29/2017,144.710007,145.130005,142.279999,143.679993,140.496048,31499400
6/30/2017,144.449997,144.960007,143.779999,144.020004,140.828522,23024100
7/3/2017,144.880005,145.300003,143.100006,143.5,140.320023,14277800
7/5/2017,143.690002,144.789993,142.720001,144.089996,140.896942,21569600
7/6/2017,143.020004,143.5,142.410004,142.729996,139.567093,24128800
7/7/2017,142.899994,144.75,142.899994,144.179993,140.98494,19201700
7/10/2017,144.110001,145.949997,143.369995,145.059998,141.845444,21090600
7/11/2017,144.729996,145.850006,144.380005,145.529999,142.305038,19781800
7/12/2017,145.869995,146.179993,144.820007,145.740005,142.510376,24884500
7/13/2017,145.5,148.490005,145.440002,147.770004,144.495407,25199400
7/14/2017,147.970001,149.330002,147.330002,149.039993,145.737244,20132100
7/17/2017,148.820007,150.899994,148.570007,149.559998,146.245728,23793500
7/18/2017,149.199997,150.130005,148.669998,150.080002,146.754242,17868800
7/19/2017,150.479996,151.419998,149.949997,151.020004,147.673386,20923000
7/20/2017,151.5,151.740005,150.190002,150.339996,147.008469,17243700
7/21/2017,149.990005,150.440002,148.880005,150.270004,146.940033,26252600
7/24/2017,150.580002,152.440002,149.899994,152.089996,148.719681,21493200
7/25/2017,151.800003,153.839996,151.800003,152.740005,149.355286,18853900
7/26/2017,153.350006,153.929993,153.059998,153.460007,150.059326,15781000
7/27/2017,153.75,153.990005,147.300003,150.559998,147.223572,32476300
7/28/2017,149.889999,150.229996,149.190002,149.5,146.187073,17213700
7/31/2017,149.899994,150.330002,148.130005,148.729996,145.434128,19845900
8/1/2017,149.100006,150.220001,148.410004,150.050003,146.724869,35368600
8/2/2017,159.279999,159.75,156.160004,157.139999,153.657776,69936800
8/3/2017,157.050003,157.210007,155.020004,155.570007,152.122543,27097300
8/4/2017,156.070007,157.399994,155.690002,156.389999,152.924377,20559900
8/7/2017,157.059998,158.919998,156.669998,158.809998,155.290771,21870300
8/8/2017,158.600006,161.830002,158.270004,160.080002,156.532623,36205900
8/9/2017,159.259995,161.270004,159.110001,161.059998,157.490906,26131500
8/10/2017,159.899994,160,154.630005,155.320007,152.474503,40804300
8/11/2017,156.600006,158.570007,156.070007,157.479996,154.59494,26257100
8/14/2017,159.320007,160.210007,158.75,159.850006,156.921555,22122700
8/15/2017,160.660004,162.199997,160.139999,161.600006,158.639465,29465500
8/16/2017,161.940002,162.509995,160.149994,160.949997,158.001373,27671600
8/17/2017,160.520004,160.710007,157.839996,157.860001,154.968002,27940600
8/18/2017,157.860001,159.5,156.720001,157.5,154.614578,27428100
8/21/2017,157.5,157.889999,155.110001,157.210007,154.32991,26368500
8/22/2017,158.229996,160,158.020004,159.779999,156.852814,21604600
8/23/2017,159.070007,160.470001,158.880005,159.979996,157.049133,19399100
8/24/2017,160.429993,160.740005,158.550003,159.270004,156.352158,19818900
8/25/2017,159.649994,160.559998,159.270004,159.860001,156.93132,25480100
8/28/2017,160.139999,162,159.929993,161.470001,158.511841,25966000
8/29/2017,160.100006,163.119995,160,162.910004,159.925476,29516900
8/30/2017,163.800003,163.889999,162.610001,163.350006,160.357422,27269600
8/31/2017,163.639999,164.520004,163.479996,164,160.995499,26785100
9/1/2017,164.800003,164.940002,163.630005,164.050003,161.044571,16591100
9/5/2017,163.75,164.25,160.559998,162.080002,159.110687,29468500
9/6/2017,162.710007,162.990005,160.520004,161.910004,158.943787,21651700
9/7/2017,162.089996,162.240005,160.360001,161.259995,158.305695,21928500
9/8/2017,160.860001,161.149994,158.529999,158.630005,155.723892,28611500
9/11/2017,160.5,162.050003,159.889999,161.5,158.54129,31580800
9/12/2017,162.610001,163.960007,158.770004,160.860001,157.913025,71714000
9/13/2017,159.869995,159.960007,157.910004,159.649994,156.725174,44907400
9/14/2017,158.990005,159.399994,158.089996,158.279999,155.380295,23760700
9/15/2017,158.470001,160.970001,158,159.880005,156.950989,49114600
9/18/2017,160.110001,160.5,158,158.669998,155.763138,28269400
9/19/2017,159.509995,159.770004,158.440002,158.729996,155.822052,20810600
9/20/2017,157.899994,158.259995,153.830002,156.070007,153.210785,52951400
9/21/2017,155.800003,155.800003,152.75,153.389999,150.57988,37511700
9/22/2017,151.539993,152.270004,150.559998,151.889999,149.107361,46645400
9/25/2017,149.990005,151.830002,149.160004,150.550003,147.791901,44387300
9/26/2017,151.779999,153.919998,151.690002,153.139999,150.334457,36660000
9/27/2017,153.800003,154.720001,153.539993,154.229996,151.404495,25504200
9/28/2017,153.889999,154.279999,152.699997,153.279999,150.471893,22005500
9/29/2017,153.210007,154.130005,152,154.119995,151.296494,26299800
10/2/2017,154.259995,154.449997,152.720001,153.809998,150.992188,18698800
10/3/2017,154.009995,155.089996,153.910004,154.479996,151.649902,16230300
10/4/2017,153.630005,153.860001,152.460007,153.479996,150.668228,20163800
10/5/2017,154.179993,155.440002,154.050003,155.389999,152.543228,21283800
10/6/2017,154.970001,155.490005,154.559998,155.300003,152.45488,17407600
10/9/2017,155.809998,156.729996,155.490005,155.839996,152.985001,16262900
10/10/2017,156.059998,158,155.100006,155.899994,153.043884,15617000
10/11/2017,155.970001,156.979996,155.75,156.550003,153.681992,16905600
10/12/2017,156.350006,157.369995,155.729996,156,153.142059,16125100
10/13/2017,156.729996,157.279999,156.410004,156.990005,154.113922,16394200
10/16/2017,157.899994,160,157.649994,159.880005,156.950989,24121500
10/17/2017,159.779999,160.869995,159.229996,160.470001,157.530167,18997300
10/18/2017,160.419998,160.710007,159.600006,159.759995,156.83316,16374200
10/19/2017,156.75,157.080002,155.020004,155.979996,153.122421,42584200
10/20/2017,156.610001,157.75,155.960007,156.25,153.387482,23974100
10/23/2017,156.889999,157.690002,155.5,156.169998,153.308929,21984300
10/24/2017,156.289993,157.419998,156.199997,157.100006,154.221909,17757200
10/25/2017,156.910004,157.550003,155.270004,156.410004,153.544556,21207100
10/26/2017,157.229996,157.830002,156.779999,157.410004,154.526215,17000500
10/27/2017,159.289993,163.600006,158.699997,163.050003,160.062897,44454200
10/30/2017,163.889999,168.070007,163.720001,166.720001,163.66568,44700800
10/31/2017,167.899994,169.649994,166.940002,169.039993,165.943161,36046800
11/1/2017,169.869995,169.940002,165.610001,166.889999,163.832565,33637800
11/2/2017,166.600006,168.5,165.279999,168.110001,165.030197,41393400
11/3/2017,174,174.259995,171.119995,172.5,169.339783,59398600
11/6/2017,172.369995,174.990005,171.720001,174.25,171.057724,35026300
11/7/2017,173.910004,175.25,173.600006,174.809998,171.607452,24361500
11/8/2017,174.660004,176.240005,174.330002,176.240005,173.011261,24409500
11/9/2017,175.110001,176.100006,173.139999,175.880005,172.657867,29482600
11/10/2017,175.110001,175.380005,174.270004,174.669998,172.086426,25145500
11/13/2017,173.5,174.5,173.399994,173.970001,171.39679,16982100
11/14/2017,173.039993,173.479996,171.179993,171.339996,168.805664,24782500
11/15/2017,169.970001,170.320007,168.380005,169.080002,166.579117,29158100
11/16/2017,171.179993,171.869995,170.300003,171.100006,168.56926,23637500
11/17/2017,171.039993,171.389999,169.639999,170.149994,167.633301,21899500
11/20/2017,170.289993,170.559998,169.559998,169.979996,167.46579,16262400
11/21/2017,170.779999,173.699997,170.779999,173.139999,170.579071,25131300
11/22/2017,173.360001,175,173.050003,174.960007,172.372147,25588900
11/24/2017,175.100006,175.5,174.649994,174.970001,172.382004,14026700
11/27/2017,175.050003,175.080002,173.339996,174.089996,171.514999,20716800
11/28/2017,174.300003,174.869995,171.860001,173.070007,170.510101,26428800
11/29/2017,172.630005,172.919998,167.160004,169.479996,166.973206,41666400
11/30/2017,170.429993,172.139999,168.440002,171.850006,169.308151,41527200
12/1/2017,169.949997,171.669998,168.5,171.050003,168.519974,39759300
12/4/2017,172.479996,172.619995,169.630005,169.800003,167.288483,32542400
12/5/2017,169.059998,171.520004,168.399994,169.639999,167.130829,27350200
12/6/2017,167.5,170.199997,166.460007,169.009995,166.510162,28560000
12/7/2017,169.029999,170.440002,168.910004,169.320007,166.815567,25673300
12/8/2017,170.490005,171,168.820007,169.369995,166.864822,23355200
12/11/2017,169.199997,172.889999,168.789993,172.669998,170.116028,35273800
12/12/2017,172.149994,172.389999,171.460007,171.699997,169.16037,19409200
12/13/2017,172.5,173.539993,172,172.270004,169.721939,23818400
12/14/2017,172.399994,173.130005,171.649994,172.220001,169.672668,20476500
12/15/2017,173.630005,174.169998,172.460007,173.970001,171.39679,40169300
12/18/2017,174.880005,177.199997,174.860001,176.419998,173.810547,29421100
12/19/2017,175.029999,175.389999,174.089996,174.539993,171.958359,27436400
12/20/2017,174.869995,175.419998,173.25,174.350006,171.771179,23475600
12/21/2017,174.169998,176.020004,174.100006,175.009995,172.421402,20949900
12/22/2017,174.679993,175.419998,174.5,175.009995,172.421402,16114600
12/26/2017,170.800003,171.470001,169.679993,170.570007,168.047089,33185500
12/27/2017,170.100006,170.779999,169.710007,170.600006,168.076645,21498200
12/28/2017,171,171.850006,170.479996,171.080002,168.549545,16480200
12/29/2017,170.520004,170.589996,169.220001,169.229996,166.726913,25884400
1/2/2018,170.160004,172.300003,169.259995,172.259995,169.712067,25555900
